,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built
927,430000.0,3.0,2.75,2550,2.0,0,0,3,2550,0,1994
928,300000.0,2.0,1.0,970,1.0,0,0,3,970,0,1949
929,396450.0,3.0,1.75,1540,1.0,0,0,5,1540,0,1967
930,225000.0,2.0,1.0,1396,1.0,0,0,3,1396,0,1940
931,700000.0,4.0,3.25,2780,2.0,0,0,3,2780,0,2006
932,655000.0,4.0,3.5,2350,2.0,0,3,3,1670,680,1994
933,413800.0,3.0,2.0,1440,1.0,0,0,3,1440,0,2007
934,334990.0,4.0,2.5,2220,2.0,0,0,3,2220,0,2014
935,556000.0,3.0,3.0,1960,2.0,0,0,3,1600,360,2007
936,360000.0,3.0,2.5,1530,3.0,0,0,3,1530,0,2009
937,480000.0,4.0,2.25,3250,2.0,0,0,4,3250,0,1983
938,324000.0,3.0,2.5,1750,2.0,0,0,3,1750,0,1994
939,275000.0,1.0,0.75,1170,1.0,0,0,5,880,290,1962
940,180000.0,3.0,1.0,870,1.0,0,0,3,870,0,1969
941,749000.0,4.0,2.5,2930,2.0,0,0,3,2930,0,1998
942,770000.0,4.0,2.5,2350,2.0,0,0,4,2350,0,1987
943,356000.0,2.0,1.75,1060,1.0,0,0,3,1060,0,1977
944,625000.0,3.0,1.75,2060,1.0,0,0,4,1350,710,1984
945,494400.0,2.0,1.75,1560,1.0,0,0,4,780,780,1904
946,585000.0,4.0,1.75,3000,1.0,0,3,3,1500,1500,1950
947,926300.0,3.0,1.5,1660,2.0,0,0,3,1660,0,1907
948,600000.0,3.0,1.75,1650,1.0,0,0,5,1040,610,1908
949,430000.0,4.0,3.0,3220,2.0,0,0,3,2450,770,1990
950,307000.0,3.0,1.5,2320,1.0,0,0,3,2320,0,1976
951,604700.0,4.0,2.75,2750,1.0,0,3,3,1720,1030,1981
952,270000.0,2.0,1.5,840,2.0,0,0,3,840,0,2005
953,432000.0,3.0,2.25,1470,2.0,0,0,3,1090,380,2007
954,361000.0,3.0,1.0,1100,1.5,0,4,4,1100,0,1922
955,249950.0,2.0,1.0,940,1.0,0,0,4,940,0,1959
956,320000.0,3.0,2.0,1110,1.0,0,0,5,1110,0,1978
957,305000.0,4.0,1.75,2200,1.5,0,0,5,1400,800,1942
958,503000.0,2.0,1.75,2860,1.0,1,4,3,1510,1350,1948
959,657000.0,4.0,1.75,2740,1.0,0,2,3,1370,1370,1954
960,385000.0,3.0,1.0,1250,1.0,0,0,4,1250,0,1956
961,389950.0,4.0,2.5,3140,2.0,0,0,3,3140,0,1991
962,254500.0,4.0,2.75,2570,2.0,0,0,3,1720,850,1998
963,555000.0,4.0,2.25,2350,1.0,0,0,4,1430,920,1977
964,245000.0,4.0,2.0,1580,1.0,0,0,3,1040,540,1967
965,319950.0,2.0,1.0,1070,1.0,0,2,5,1070,0,1949
966,337000.0,3.0,1.0,1070,1.0,0,0,5,1070,0,1951
967,492000.0,4.0,2.0,1640,2.0,0,0,3,1640,0,1907
968,348580.0,3.0,1.0,1220,1.0,0,0,3,1220,0,1966
969,180000.0,2.0,1.0,1400,1.0,0,0,3,900,500,1922
970,400000.0,3.0,1.0,1040,1.0,0,0,3,1040,0,1942
971,295000.0,4.0,2.0,980,1.0,0,0,5,980,0,1978
972,910000.0,4.0,3.25,3340,1.5,0,0,3,2240,1100,1963
973,431500.0,3.0,3.5,1900,2.0,0,0,3,1430,470,2008
974,180000.0,4.0,1.5,1740,1.0,0,0,3,1020,720,1962
975,677000.0,3.0,2.0,2000,1.0,0,0,4,1100,900,1916
976,635700.0,4.0,2.5,3240,1.0,0,0,3,1860,1380,1977
977,168000.0,2.0,2.5,1160,2.0,0,0,3,1160,0,1998
978,805000.0,4.0,2.75,2410,1.0,0,0,5,1410,1000,1950
979,665000.0,4.0,2.5,2600,2.0,0,0,3,2600,0,1996
980,592500.0,4.0,3.0,2170,1.0,0,0,4,1370,800,1968
981,940000.0,4.0,2.75,2080,1.5,0,0,3,2080,0,1912
982,655000.0,4.0,2.5,2860,2.0,0,0,3,2860,0,1999
983,622500.0,4.0,2.5,2980,2.0,0,0,3,2980,0,2000
984,380000.0,2.0,2.5,1230,2.0,0,0,3,1060,170,2011
985,648360.0,4.0,1.75,2260,1.0,0,1,4,1130,1130,1947
986,432000.0,3.0,2.75,2200,1.0,0,0,3,1100,1100,1982
987,353250.0,2.0,1.0,1060,2.0,0,0,3,1060,0,1979
988,1000000.0,4.0,3.0,4260,2.0,0,0,3,4260,0,1996
989,320000.0,3.0,2.25,998,2.0,0,0,3,798,200,2007
990,349900.0,4.0,2.5,2052,2.0,0,0,3,2052,0,2014
991,330000.0,4.0,3.5,3150,2.0,0,0,3,3150,0,2005
992,408000.0,3.0,2.25,1950,1.0,0,0,4,1950,0,2006
993,321000.0,3.0,2.25,1347,3.0,0,0,3,1347,0,2010
994,359000.0,3.0,1.5,1360,3.0,0,0,3,1360,0,2008
995,660000.0,3.0,2.5,2450,2.0,0,0,3,2450,0,2010
996,355000.0,3.0,2.25,1280,3.0,0,0,3,1280,0,2005
997,259000.0,3.0,2.5,1550,2.0,0,0,3,1550,0,2011
998,430000.0,2.0,2.5,1520,2.0,0,0,3,1240,280,2007
999,460000.0,3.0,1.0,1670,1.5,0,0,4,1170,500,1939
1000,782000.0,4.0,2.5,2380,2.0,0,0,4,2380,0,1991
1001,218000.0,3.0,1.0,960,1.0,0,0,5,960,0,1982
1002,325000.0,3.0,1.0,1920,1.0,0,2,3,1120,800,1952
1003,980000.0,4.0,3.0,3680,1.0,0,3,3,2060,1620,1967
1004,902000.0,4.0,2.25,2530,1.0,0,0,5,1570,960,1976
1005,662990.0,3.0,1.75,1240,1.5,0,0,5,1240,0,1926
1006,225000.0,2.0,1.0,1300,1.5,0,0,4,1300,0,1975
1007,439950.0,4.0,2.5,2380,2.0,0,0,3,2380,0,2002
1008,175000.0,2.0,1.0,1300,1.0,0,0,5,1300,0,1958
1009,235000.0,4.0,2.5,1810,1.0,0,0,3,1230,580,1970
1010,399500.0,3.0,1.75,2420,2.0,0,0,3,2420,0,1911
1011,478000.0,3.0,1.0,1280,1.5,0,0,3,1280,0,1910
1012,515000.0,2.0,1.0,1680,1.0,0,0,4,1140,540,1941
1013,550000.0,3.0,2.5,2510,2.0,0,0,3,2510,0,1992
1014,526000.0,3.0,1.75,1680,1.0,0,0,3,960,720,1992
1015,527550.0,1.0,0.75,820,1.0,0,0,3,820,0,1999
1016,625000.0,3.0,2.5,2600,1.0,0,0,3,2600,0,1984
1017,648475.0,4.0,2.75,2250,1.0,0,0,3,1200,1050,1951
1018,383000.0,3.0,1.0,1800,1.0,0,0,4,1200,600,1942
1019,535000.0,3.0,2.5,2210,2.0,0,0,3,2210,0,1994
1020,449950.0,3.0,2.0,1560,2.0,0,0,3,1560,0,1923
1021,465425.0,4.0,2.75,2430,1.0,0,0,3,2430,0,1967
1022,675000.0,4.0,2.5,2560,2.0,0,0,4,2560,0,1987
1023,599000.0,3.0,2.75,1960,1.5,0,0,5,1410,550,1926
1024,416000.0,3.0,1.5,1110,1.0,0,0,4,1110,0,1963
1025,595000.0,2.0,1.5,1030,1.0,0,0,3,830,200,1924
1026,200000.0,4.0,1.0,1350,1.0,0,0,3,1350,0,1966
1027,402000.0,3.0,2.0,1540,2.0,0,0,3,1540,0,2005
1028,433000.0,4.0,1.75,1830,1.0,0,0,4,1010,820,1966
1029,275000.0,4.0,1.5,1930,2.0,0,0,3,1930,0,1979
1030,410000.0,3.0,2.0,1650,1.5,0,0,3,1650,0,1983
1031,554820.0,4.0,2.0,3510,1.0,0,2,3,2210,1300,1965
1032,735000.0,3.0,2.5,2390,2.0,0,0,3,2390,0,1984
1033,607000.0,3.0,1.0,1230,1.0,0,0,4,1230,0,1951
1034,549900.0,4.0,3.0,2830,2.0,0,0,4,2830,0,1987
1035,258000.0,3.0,1.75,1620,1.0,0,0,3,1310,310,1988
1036,661254.0,4.0,4.0,2290,1.5,0,0,5,1690,600,1940
1037,945000.0,4.0,2.0,2840,1.0,0,0,3,1420,1420,1952
1038,799950.0,4.0,3.5,4220,2.0,0,0,3,4220,0,1993
1039,467100.0,3.0,1.75,1620,1.0,0,0,3,1190,430,1973
1040,641000.0,3.0,1.75,1620,1.0,0,0,5,940,680,1926
1041,350000.0,3.0,1.0,1010,1.0,0,0,4,1010,0,1947
1042,335000.0,4.0,2.5,1750,1.0,0,0,4,1240,510,1983
1043,900000.0,3.0,3.5,4080,1.5,0,3,3,4080,0,2000
1044,440000.0,4.0,2.5,2560,1.0,0,0,4,1280,1280,1965
1045,464600.0,3.0,1.75,1120,1.5,0,0,4,1120,0,1925
1046,300000.0,2.0,1.0,1340,1.0,0,2,3,1340,0,1947
1047,670500.0,4.0,2.0,1590,1.0,0,0,3,1590,0,1951
1048,552000.0,3.0,1.0,1430,1.0,0,0,4,1080,350,1919
1049,244000.0,4.0,1.0,1450,1.0,0,0,3,1450,0,1943
1050,788600.0,4.0,2.75,3500,2.0,0,0,3,3500,0,2005
1051,445000.0,3.0,2.0,1630,1.0,0,0,3,1630,0,1987
1052,530000.0,4.0,1.75,1814,1.0,0,0,4,944,870,1951
1053,585000.0,3.0,2.0,1670,1.5,0,0,3,1670,0,1931
1054,498000.0,2.0,2.0,1140,1.0,0,0,3,1140,0,1924
1055,462000.0,3.0,1.75,1300,1.0,0,0,5,820,480,1919
1056,388000.0,4.0,2.5,2440,2.0,0,0,3,2440,0,1993
1057,255000.0,3.0,2.0,1490,1.5,0,0,3,1490,0,1984
1058,665000.0,3.0,2.75,1800,1.0,0,0,4,1320,480,1966
1059,550000.0,3.0,2.0,1830,1.0,0,0,5,1830,0,1959
1060,606000.0,3.0,1.0,1500,1.0,0,0,3,1000,500,1947
1061,334000.0,4.0,2.5,2210,1.0,0,2,4,1410,800,1965
1062,360000.0,3.0,2.0,1270,3.0,0,0,3,1270,0,2006
1063,235000.0,2.0,1.0,1140,1.5,0,0,3,1010,130,2007
1064,580000.0,3.0,2.5,1620,3.0,0,4,3,1470,150,2008
1065,355000.0,3.0,2.0,1220,3.0,0,0,3,1220,0,2007
1066,372000.0,4.0,1.75,1960,1.0,0,0,5,1340,620,1979
1067,479000.0,3.0,1.0,1370,1.5,0,0,3,1370,0,1924
1068,501000.0,2.0,1.0,1010,1.0,0,0,5,1010,0,1924
1069,245000.0,3.0,1.75,1260,1.0,0,0,3,1260,0,1994
1070,496700.0,3.0,2.5,1740,2.0,0,0,4,1740,0,1989
1071,347000.0,4.0,1.5,2670,2.0,0,0,3,2670,0,1996
1072,440500.0,3.0,2.5,2460,2.0,0,0,3,2460,0,2007
1073,820000.0,4.0,2.5,3670,2.0,0,0,3,3670,0,2005
1074,325000.0,4.0,3.5,2630,1.5,0,3,3,1640,990,1984
1075,195000.0,3.0,1.75,1570,1.0,0,0,3,1570,0,1991
1076,675000.0,3.0,3.0,2980,1.0,0,0,3,1820,1160,1981
1077,295000.0,3.0,2.5,1560,2.0,0,0,3,1560,0,2003
1078,355300.0,3.0,2.5,1620,1.0,0,0,5,1620,0,1955
1079,276000.0,3.0,1.0,1140,1.0,0,0,3,1140,0,1960
1080,460000.0,2.0,1.5,2730,1.0,0,0,4,1570,1160,1976
1081,880000.0,3.0,2.0,2130,1.0,0,0,4,2130,0,1989
1082,370000.0,3.0,2.5,1780,2.0,0,0,3,1780,0,2001
1083,346000.0,4.0,2.5,2100,2.0,0,0,3,2100,0,2009
1084,172500.0,3.0,1.0,1140,1.0,0,0,3,1140,0,1972
1085,379950.0,3.0,1.5,1690,1.0,0,0,4,1140,550,1956
1086,468000.0,2.0,1.0,1160,1.0,0,0,4,860,300,1942
1087,477000.0,4.0,2.75,1720,2.0,0,0,3,1720,0,1978
1088,529000.0,3.0,1.0,1210,1.5,0,0,4,1210,0,1924
1089,312000.0,3.0,1.5,1255,3.0,0,0,3,1255,0,2004
1090,326100.0,2.0,1.0,880,1.0,0,0,3,880,0,1942
1091,360000.0,3.0,1.0,1050,1.5,0,0,3,1050,0,1954
1092,438000.0,3.0,1.75,1650,1.0,0,0,4,1650,0,1961
1093,360000.0,3.0,1.0,1570,1.0,0,0,3,1570,0,1954
1094,688000.0,4.0,3.0,3000,1.5,0,3,3,1970,1030,1913
1095,585000.0,3.0,1.75,1850,1.0,0,0,4,1850,0,1983
1096,265000.0,3.0,2.5,1440,1.0,0,0,4,1000,440,1983
1097,375000.0,3.0,1.75,1440,1.0,0,0,3,1440,0,1973
1098,326500.0,3.0,1.0,1810,2.0,0,0,3,1810,0,1970
1099,160000.0,2.0,1.0,1180,1.0,0,0,3,1180,0,1918
1100,800000.0,4.0,2.5,2680,1.0,0,0,3,1380,1300,1952
1101,949880.0,4.0,2.25,2290,2.0,0,0,3,2290,0,1978
1102,405000.0,3.0,1.75,1980,1.0,0,0,4,1310,670,1949
1103,399000.0,4.0,2.5,2870,2.0,0,0,3,2540,330,1979
1104,730001.0,3.0,2.0,1840,1.0,0,0,5,1010,830,1951
1105,260000.0,3.0,2.0,1630,1.0,0,0,3,1630,0,2003
1106,751750.0,2.0,2.0,1880,1.5,0,0,3,1880,0,1902
1107,325000.0,3.0,1.75,1780,1.0,0,0,4,1780,0,1983
1108,344950.0,4.0,2.0,2330,1.0,0,0,4,1400,930,1941
1109,457500.0,3.0,1.75,1840,1.0,0,0,5,1050,790,1925
1110,515000.0,4.0,2.5,3200,2.0,0,0,3,3200,0,2005
1111,732000.0,3.0,2.5,2330,2.0,0,4,3,1410,920,2004
1112,415000.0,3.0,2.25,1950,1.0,0,0,3,1350,600,1964
1113,535000.0,2.0,1.0,1040,1.0,0,0,3,1040,0,1951
1114,540000.0,4.0,4.25,1960,2.0,0,0,3,1960,0,1940
1115,570000.0,3.0,1.75,1930,1.0,0,0,3,1930,0,1977
1116,283200.0,4.0,2.5,1982,2.0,0,0,3,1982,0,2004
1117,830000.0,4.0,2.5,1850,1.0,0,0,3,1430,420,1978
1118,495000.0,4.0,2.25,1940,1.0,0,0,4,1430,510,1956
1119,450000.0,4.0,2.5,2520,2.0,0,0,3,2520,0,1999
1120,857000.0,4.0,3.0,3720,2.0,0,0,3,3720,0,1991
1121,499950.0,3.0,3.5,1820,2.0,0,0,3,1430,390,2014
1122,465000.0,3.0,2.0,1560,1.0,0,0,5,1560,0,1967
1123,329000.0,3.0,1.0,1600,1.0,0,0,4,1150,450,1964
1124,475000.0,3.0,2.0,1230,1.0,0,0,4,1230,0,1984
1125,255000.0,3.0,1.0,960,1.0,0,0,3,960,0,1955
1126,435000.0,3.0,1.0,1270,1.5,0,2,3,1270,0,1928
1127,685000.0,3.0,2.5,2810,2.0,0,0,3,2810,0,2001
1128,715000.0,2.0,2.5,2160,1.0,0,0,3,2160,0,2002
1129,780000.0,3.0,3.0,2520,1.5,0,0,3,1560,960,1925
1130,345000.0,2.0,1.5,1180,2.0,0,0,3,990,190,2005
1131,355000.0,4.0,2.25,1810,2.0,0,0,3,1810,0,2003
1132,282000.0,3.0,2.5,1680,1.0,0,0,3,1240,440,1994
1133,244000.0,3.0,1.0,910,1.0,0,0,4,910,0,1971
1134,967500.0,3.0,3.75,3250,2.0,0,2,4,2370,880,1951
1135,375000.0,3.0,1.5,2000,1.0,0,0,3,1520,480,1965
1136,527500.0,3.0,1.75,2310,1.0,0,0,3,1760,550,1977
1137,994000.0,3.0,2.25,2510,1.5,0,2,5,1810,700,1932
1138,313000.0,3.0,1.75,1320,1.0,0,0,5,1320,0,1948
1139,587000.0,3.0,2.25,2370,2.0,0,0,3,2370,0,1979
1140,304000.0,3.0,1.0,900,1.0,0,0,4,900,0,1972
1141,675000.0,3.0,2.5,2540,2.0,0,1,4,2540,0,1940
1142,305000.0,4.0,1.0,2100,1.0,0,0,4,1050,1050,1968
1143,280000.0,3.0,1.0,1200,1.0,0,0,3,920,280,1943
1144,500000.0,3.0,2.25,1760,2.0,0,0,3,1760,0,1988
1145,274950.0,3.0,1.75,1670,1.0,0,0,3,1320,350,1987
1146,455600.0,3.0,2.5,2420,2.0,0,0,3,2420,0,1998
1147,312900.0,4.0,2.5,1630,2.0,0,0,3,1630,0,2003
1148,535000.0,4.0,2.5,2340,2.0,0,0,3,2340,0,1921
1149,427000.0,2.0,1.0,920,1.0,0,0,3,920,0,1910
1150,405000.0,2.0,1.0,910,1.0,0,0,3,910,0,1942
1151,480000.0,3.0,1.0,1150,1.0,0,2,3,1150,0,1943
1152,725000.0,3.0,1.5,2500,1.5,0,2,3,1450,1050,1940
1153,293000.0,4.0,2.5,3250,1.0,0,2,3,3250,0,1973
1154,268000.0,4.0,2.0,1930,1.0,0,0,4,1030,900,1967
1155,475000.0,4.0,3.5,3400,2.0,0,0,3,2500,900,1991
1156,488000.0,3.0,2.5,1590,3.0,0,0,3,1590,0,1985
1157,760000.0,4.0,2.5,3330,2.0,0,0,3,3330,0,2009
1158,754950.0,3.0,2.5,2610,2.0,0,0,3,2610,0,2014
1159,263900.0,3.0,2.5,1658,2.0,0,0,3,1658,0,2014
1160,460000.0,3.0,3.5,1600,2.0,0,0,3,1240,360,2006
1161,399950.0,3.0,3.0,1296,3.0,0,0,3,1296,0,2009
1162,370000.0,2.0,2.25,1280,2.0,0,0,3,1080,200,2009
1163,450800.0,4.0,3.25,2510,2.0,0,0,3,2510,0,2009
1164,627000.0,3.0,3.5,2710,2.0,0,0,3,1650,1060,2005
1165,495000.0,3.0,2.5,1750,3.0,0,0,3,1750,0,2013
1166,310000.0,3.0,1.0,1430,1.5,0,0,4,1430,0,1927
1167,215000.0,2.0,1.0,1320,1.0,0,0,4,1320,0,1943
1168,799000.0,4.0,3.0,2580,2.0,0,0,3,2580,0,1984
1169,630000.0,4.0,2.5,2740,2.0,0,0,3,2740,0,1993
1170,267000.0,3.0,2.5,2495,2.0,0,0,3,2495,0,2007
1171,365000.0,3.0,1.5,1300,1.0,0,0,3,1300,0,1963
1172,544500.0,4.0,2.5,2230,1.0,0,0,5,1450,780,1974
1173,599000.0,4.0,2.75,2020,1.0,0,0,3,1010,1010,1917
1174,815000.0,4.0,2.25,2000,2.0,0,0,3,2000,0,2001
1175,254000.0,2.0,1.0,1060,1.0,0,0,4,1060,0,1952
1176,740000.0,2.0,1.75,2080,1.0,0,0,5,1080,1000,1923
1177,225000.0,3.0,2.0,2030,1.0,0,0,4,1220,810,1979
1178,925000.0,3.0,2.5,2690,2.0,0,0,5,1840,850,1943
1179,537000.0,3.0,2.5,1550,2.0,0,0,5,1550,0,1999
1180,335000.0,4.0,2.0,1480,1.0,0,0,5,740,740,1910
1181,840000.0,4.0,2.75,3040,2.0,0,0,3,2100,940,1906
1182,224000.0,3.0,1.5,1560,1.0,0,0,4,1040,520,1964
1183,395000.0,3.0,2.5,2250,2.0,0,0,3,2250,0,2006
1184,450000.0,3.0,1.0,1100,1.0,0,0,3,1100,0,1917
1185,681000.0,3.0,1.0,1700,1.5,0,0,3,1700,0,1907
1186,429000.0,2.0,1.75,1350,1.0,0,0,3,1350,0,2005
1187,555000.0,3.0,2.5,3160,2.0,0,0,3,2650,510,2006
1188,326000.0,3.0,2.75,1720,1.0,0,0,4,1720,0,1958
1189,225000.0,3.0,2.5,1680,2.0,0,0,3,1680,0,1994
1190,245100.0,3.0,1.75,1300,1.0,0,0,3,1300,0,1996
1191,665000.0,3.0,2.5,2190,2.0,0,0,3,2190,0,1987
1192,535000.0,3.0,2.5,1720,2.0,0,0,3,1720,0,1994
1193,305000.0,3.0,1.0,1160,1.0,0,0,3,1160,0,1968
1194,215000.0,3.0,1.75,1210,1.0,0,0,4,1210,0,1983
1195,432500.0,3.0,1.75,1980,1.0,0,0,3,1270,710,1965
1196,655000.0,4.0,2.5,2990,2.0,0,0,3,2990,0,2003
1197,266200.0,3.0,1.5,1430,1.0,0,0,4,1430,0,1966
1198,244615.0,3.0,2.5,2060,2.0,0,0,3,2060,0,1999
1199,460000.0,4.0,3.0,2230,2.0,0,0,3,2230,0,1991
1200,370000.0,4.0,2.5,3090,2.0,0,0,3,3090,0,1995
1201,189000.0,2.0,2.0,1700,1.0,0,0,5,850,850,1927
1202,820000.0,3.0,2.5,2510,2.0,0,2,3,2510,0,1995
1203,438750.0,3.0,1.75,1610,1.0,0,0,4,1610,0,1947
1204,600000.0,4.0,2.0,2510,1.0,0,0,3,2510,0,1960
1205,589000.0,3.0,1.0,1110,1.5,0,0,5,1110,0,1932
1206,590000.0,3.0,2.0,1650,2.0,0,0,4,1650,0,1926
1207,479900.0,3.0,2.0,1980,1.0,0,0,3,1980,0,1994
1208,210000.0,2.0,1.5,880,2.0,0,0,3,880,0,2007
1209,745000.0,3.0,1.75,1490,1.0,0,0,4,1140,350,1947
1210,840500.0,3.0,2.0,2520,1.5,0,0,4,1410,1110,1906
1211,420000.0,3.0,1.75,1820,1.0,0,0,3,1250,570,1977
1212,840000.0,4.0,2.5,3420,2.0,0,0,3,3420,0,2000
1213,681716.0,4.0,2.5,3150,2.0,0,0,3,3150,0,2006
1214,600000.0,3.0,1.75,1580,1.0,0,0,3,1150,430,1967
1215,380000.0,3.0,2.0,1660,1.0,0,0,3,1660,0,1949
1216,168500.0,3.0,1.0,1100,1.0,0,0,3,1100,0,1969
1217,355000.0,2.0,1.0,1270,1.0,0,0,4,960,310,1920
1218,277000.0,4.0,1.0,1450,1.0,0,0,3,990,460,1964
1219,236000.0,4.0,2.25,1830,1.0,0,0,4,1200,630,1989
1220,270000.0,3.0,1.75,1300,1.0,0,0,4,650,650,1918
1221,700000.0,2.0,1.75,2320,1.5,0,2,3,1720,600,1925
1222,425000.0,4.0,2.75,1680,1.0,0,0,4,1080,600,1979
1223,635000.0,3.0,2.5,2300,1.5,0,0,4,2000,300,1921
1224,510250.0,3.0,1.75,1400,1.0,0,0,3,870,530,1951
1225,960000.0,4.0,2.25,2410,2.0,0,2,5,1800,610,1929
1226,254000.0,3.0,2.0,1480,1.0,0,0,4,1480,0,1992
1227,299000.0,3.0,1.0,1390,1.5,0,0,4,1390,0,1954
1228,175000.0,2.0,1.0,830,1.0,0,0,3,830,0,1996
1229,242000.0,3.0,1.75,1310,1.0,0,0,3,1310,0,1979
1230,840000.0,4.0,1.75,2330,2.0,0,0,5,1300,1030,1924
1231,474800.0,2.0,3.25,1400,3.0,0,0,3,1400,0,2000
1232,490000.0,4.0,2.5,2360,2.0,0,0,3,2360,0,2003
1233,465000.0,3.0,2.25,1840,2.0,0,0,3,1840,0,2003
1234,515000.0,4.0,2.5,2680,2.0,0,0,3,2680,0,2004
1235,430000.0,3.0,3.75,3890,1.0,0,2,3,2390,1500,1943
1236,253400.0,3.0,2.0,1400,1.0,0,0,5,1400,0,1968
1237,355000.0,3.0,2.5,2400,1.0,0,0,3,2400,0,1990
1238,740000.0,4.0,2.25,2920,2.0,0,0,4,2920,0,1998
1239,186950.0,2.0,2.0,1390,2.0,0,0,3,1390,0,1986
1240,306000.0,3.0,2.5,1680,2.0,0,0,3,1680,0,1984
1241,510000.0,4.0,1.5,2040,1.0,0,0,4,1020,1020,1961
1242,345000.0,2.0,1.0,1080,1.0,0,0,3,1080,0,1940
1243,875000.0,3.0,2.75,2280,1.0,0,0,5,1280,1000,1917
1244,700000.0,4.0,3.5,4490,2.0,0,0,3,3390,1100,2006
1245,499950.0,4.0,2.5,2798,2.0,0,0,3,2798,0,2012
1246,739000.0,3.0,2.5,2810,2.0,0,0,3,2810,0,2005
1247,363000.0,4.0,2.5,3753,2.0,0,0,3,3336,417,2008
1248,782000.0,4.0,3.5,3910,2.0,0,0,3,3130,780,2007
1249,325000.0,2.0,2.5,1050,2.0,0,0,3,1050,0,2005
1250,485000.0,4.0,1.0,1600,1.5,0,0,4,1600,0,1916
1251,452000.0,4.0,2.25,2590,1.0,0,0,4,1340,1250,1968
1252,264950.0,4.0,2.25,1720,1.0,0,0,4,1120,600,1978
1253,267500.0,3.0,1.75,1590,1.0,0,2,3,1090,500,1957
1254,565000.0,4.0,2.5,2440,2.0,0,0,3,2440,0,1996
1255,535000.0,3.0,2.5,1360,3.0,0,0,3,1310,50,2003
1256,389000.0,2.0,1.0,910,1.0,0,0,3,910,0,1952
1257,400000.0,4.0,1.5,1390,1.0,0,0,3,1140,250,1965
1258,264000.0,3.0,1.5,1470,1.0,0,0,4,1470,0,1958
1259,690000.0,4.0,2.5,2920,2.0,0,0,4,2920,0,1990
1260,412000.0,3.0,1.75,1950,1.0,0,0,4,1950,0,1985
1261,695000.0,3.0,2.5,2390,2.0,0,0,3,2390,0,2006
1262,246500.0,3.0,1.5,1270,1.0,0,0,4,1270,0,1964
1263,230000.0,2.0,1.0,950,1.0,0,0,3,950,0,1958
1264,302000.0,2.0,1.0,900,1.0,0,2,5,900,0,1925
1265,820000.0,4.0,2.25,2280,1.5,0,2,3,1960,320,1940
1266,436500.0,2.0,1.0,1260,1.0,0,0,3,1040,220,1951
1267,672000.0,3.0,2.5,2620,2.0,0,0,3,2620,0,1992
1268,680000.0,3.0,2.25,2330,1.5,0,2,5,1520,810,1927
1269,266500.0,4.0,1.75,1880,1.0,0,0,4,1180,700,1978
1270,619000.0,4.0,2.0,2300,1.5,0,0,5,1550,750,1915
1271,405000.0,3.0,2.0,1240,1.0,0,0,3,1240,0,1988
1272,300000.0,2.0,1.0,820,1.0,0,0,4,820,0,1916
1273,231000.0,4.0,2.0,1530,2.0,0,0,3,1530,0,1942
1274,400000.0,4.0,2.75,1240,1.0,0,0,3,800,440,1987
1275,950000.0,4.0,3.5,4140,2.0,0,0,3,4140,0,2000
1276,450000.0,4.0,2.0,2240,1.0,0,0,5,1120,1120,1956
1277,595000.0,3.0,2.0,1480,1.0,0,0,4,750,730,1928
1278,332000.0,3.0,2.25,2270,1.0,0,0,3,1380,890,1977
1279,349000.0,4.0,1.75,1700,1.0,0,0,5,1120,580,1981
1280,529000.0,3.0,1.0,1590,1.0,0,0,3,1590,0,1944
1281,635200.0,4.0,1.75,1640,1.0,0,0,5,920,720,1921
1282,540000.0,3.0,1.5,2600,1.0,0,0,4,1400,1200,1940
1283,329932.0,3.0,1.5,1460,1.0,0,0,3,1100,360,1971
1284,300000.0,3.0,2.5,2080,2.0,0,0,3,2080,0,1989
1285,602500.0,4.0,2.5,2760,2.0,0,0,3,2760,0,1999
1286,400000.0,4.0,2.0,1670,1.0,0,0,3,1670,0,1955
1287,445000.0,4.0,1.75,1990,1.5,0,0,4,1190,800,1944
1288,525000.0,3.0,3.0,2600,1.5,0,3,3,1890,710,1989
1289,395000.0,2.0,1.0,1320,1.5,0,0,4,1320,0,1909
1290,510000.0,3.0,1.5,2240,2.0,0,0,3,1370,870,1929
1291,723000.0,4.0,2.25,1960,1.0,0,0,4,1290,670,1959
1292,503000.0,3.0,2.0,2590,2.0,0,0,3,1980,610,1988
1293,672500.0,4.0,2.75,2620,2.0,0,0,3,2620,0,2000
1294,860000.0,3.0,2.5,2770,2.0,0,0,3,2770,0,1991
1295,475300.0,3.0,1.0,2110,1.0,0,0,5,1110,1000,1924
1296,295000.0,4.0,2.5,2290,2.0,0,0,3,2290,0,2001
1297,250000.0,2.0,1.0,1110,1.0,0,0,3,1110,0,1951
1298,658000.0,4.0,2.75,3310,2.0,0,0,3,3310,0,2008
1299,685000.0,3.0,1.75,1940,1.0,0,1,4,1440,500,1960
1300,210000.0,3.0,1.75,1590,2.0,0,0,3,1590,0,1986
1301,650880.0,3.0,2.5,2930,2.0,0,0,3,2930,0,2008
1302,350000.0,4.0,2.5,2040,2.0,0,0,3,2040,0,2011
1303,305000.0,2.0,2.25,1000,3.0,0,0,3,1000,0,2006
1304,645000.0,3.0,3.25,1730,2.0,0,2,3,1320,410,2008
1305,385000.0,3.0,1.0,1220,1.0,0,0,3,1220,0,1901
